ENVIRONMENT,GROUPNAME,APP,OPTIONNAME
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,SEARCHMORE
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,SEARCHBOOK
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,PREVIOUS
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,NEXT
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,BMXVIEWMANAGEWHERRO
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,BMXVIEWMANAGEWHER
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,CREATECOMM
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,VIEWHIST
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,STATUS
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,GENWO
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,CLEAR
N08,OOG_QUALIFIED_PROFESSIONAL,OOG_ALERT,BOOKMARK
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,BMXVIEWMANAGEWHER
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,VIEWCOSTS
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,OWNER
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATEPROB
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,MODDELWL
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,OWNERSHIP
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,TEMPLATE
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,MODIFYSLAS
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,STATUS
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,SEARCHVMQR
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,QUEUED
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CLOSED
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,INPROG
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,PENDING
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,VIEWWF
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,STARTTIMER
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,STOPTIMER
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATESR
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATEINC
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATEWO
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATECOMM
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,SIMILARTKT
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,APPLYSLA
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,VIEWSLAS
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,DUPLICATE
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,RESOLVED
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,EDITHIST
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,RUNREPORTS
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,SEARCHTIPS
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,SEARCHMORE
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,SEARCHWHER
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATEKPI
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,SEARCHBOOK
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,ASSIGNWF
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,HELPWF
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,MANAGELIB
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,MANAGEFOLD
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,ASSOCFOLD
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATECHNG
N08,OOG_QUALIFIED_PROFESSIONAL,PLUSGSR,CREATEREL
N08,OOG_DEPARTMENT_TEAM,VIEWSR,BMXVIEWMANAGEWHER
N08,MAXADMIN,OOG_VIEWINVUSAGE,READ
N08,MAXADMIN,PLUSGWO,OOG_HIDEPLUSGWO
N08,MAXEVERYONE,PLUSGDRL,OOG_GESTSQP
N08,MAXREADONLYSPPT,RSCONFIG,RELOBJSTR
N08,OOG_ASSET_MANAGER,RSCONFIG,RELOBJSTR
N08,OOG_MATERIAL_ENGINEER,RSCONFIG,RELOBJSTR
N08,MAXADMIN,RSCONFIG,RELOBJSTR
N08,MAXEVERYONE,PLUSGDRL,OOG_REQUIRED
N08,MAXEVERYONE,PLUSGDRL,OOG_GESTSQPRO
N08,MAXEVERYONE,PLUSGDRL,OOG_WOREF
N08,MAXEVERYONE,PLUSGDRL,RUNREPORTS
N08,MAXEVERYONE,PLUSGDRL,OOG_WOREFDRL
N08,OOG_SQP_QUALITY,PLUSGDRL,VIEWHIST
N08,OOG_SQP_QUALITY,PLUSGDRL,BOOKMARK
N08,OOG_SQP_QUALITY,PLUSGDRL,NEXT
N08,OOG_SQP_QUALITY,PLUSGDRL,PREVIOUS
N08,OOG_SQP_QUALITY,PLUSGDRL,CLEAR
N08,OOG_SQP_QUALITY,PLUSGDRL,APPR
N08,OOG_SQP_QUALITY,PLUSGDRL,ASGNEWPRNT
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHATTR
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHBOOK
N08,OOG_SQP_QUALITY,PLUSGDRL,CANCEL
N08,OOG_SQP_QUALITY,PLUSGDRL,STATUS
N08,OOG_SQP_QUALITY,PLUSGDRL,CHGMTLSTSB
N08,OOG_SQP_QUALITY,PLUSGDRL,CLOSE
N08,OOG_SQP_QUALITY,PLUSGDRL,COGNOSHOME
N08,OOG_SQP_QUALITY,PLUSGDRL,CREATECOMM
N08,OOG_SQP_QUALITY,PLUSGDRL,COMP
N08,OOG_SQP_QUALITY,PLUSGDRL,COPYLNK2WO
N08,OOG_SQP_QUALITY,PLUSGDRL,VIEWCOSTS
N08,OOG_SQP_QUALITY,PLUSGDRL,CREATEJP
N08,OOG_SQP_QUALITY,PLUSGDRL,CREATEREPT
N08,OOG_SQP_QUALITY,PLUSGDRL,NEWWRKPKG
N08,OOG_SQP_QUALITY,PLUSGDRL,DELETEREPT
N08,OOG_SQP_QUALITY,PLUSGDRL,DUPLICATE
N08,OOG_SQP_QUALITY,PLUSGDRL,EDITHIST
N08,OOG_SQP_QUALITY,PLUSGDRL,PUBLICREPT
N08,OOG_SQP_QUALITY,PLUSGDRL,SHOWPLAN
N08,OOG_SQP_QUALITY,PLUSGDRL,INIT
N08,OOG_SQP_QUALITY,PLUSGDRL,MODDELWL
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHMORE
N08,OOG_SQP_QUALITY,PLUSGDRL,REMOVEWP
N08,OOG_SQP_QUALITY,PLUSGDRL,RESCHDASSN
N08,OOG_SQP_QUALITY,PLUSGDRL,PLUSGCRRSK
N08,OOG_SQP_QUALITY,PLUSGDRL,RUNREPORTS
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHSQRY
N08,OOG_SQP_QUALITY,PLUSGDRL,OWNER
N08,OOG_SQP_QUALITY,PLUSGDRL,RELATERECORD
N08,OOG_SQP_QUALITY,PLUSGDRL,BMXVIEWMANAGEWHERRO
N08,OOG_SQP_QUALITY,PLUSGDRL,BMXVIEWMANAGEWHER
N08,OOG_SQP_QUALITY,PLUSGDRL,OWNERSHIP
N08,OOG_SQP_QUALITY,PLUSGDRL,UNDOAPPR
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHTIPS
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHVMQR
N08,OOG_SQP_QUALITY,PLUSGDRL,SEARCHWHER
N08,OOG_SQP_QUALITY,PLUSGDRL,CREATEWO
N08,OOG_SQP_QUALITY,PLUSGJP,IFEXPORT
N08,OOG_SQP_QUALITY,PLUSGJP,IFIMPORT
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHATTR
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHBOOK
N08,OOG_SQP_QUALITY,PLUSGJP,STATUS
N08,OOG_SQP_QUALITY,PLUSGJP,COGNOSHOME
N08,OOG_SQP_QUALITY,PLUSGJP,USECONDITIONALJP
N08,OOG_SQP_QUALITY,PLUSGJP,CREATEREPT
N08,OOG_SQP_QUALITY,PLUSGJP,PLUSGCRRSK
N08,OOG_SQP_QUALITY,PLUSGJP,CREWIDFIELD
N08,OOG_SQP_QUALITY,PLUSGJP,DELETEREPT
N08,OOG_SQP_QUALITY,PLUSGJP,DUPLICATE
N08,OOG_SQP_QUALITY,PLUSGJP,EDITREPT
N08,OOG_SQP_QUALITY,PLUSGJP,QBRCALTAB
N08,OOG_SQP_QUALITY,PLUSGJP,PUBLICREPT
N08,OOG_SQP_QUALITY,PLUSGJP,QBRSUMTAB
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHMORE
N08,OOG_SQP_QUALITY,PLUSGJP,REVISE
N08,OOG_SQP_QUALITY,PLUSGJP,RUNREPORTS
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHSQRY
N08,OOG_SQP_QUALITY,PLUSGJP,BMXVIEWMANAGEWHERRO
N08,OOG_SQP_QUALITY,PLUSGJP,BMXVIEWMANAGEWHER
N08,OOG_SQP_QUALITY,PLUSGJP,REVHISTORY
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHTIPS
N08,OOG_SQP_QUALITY,PLUSGJP,VIEWHISTOR
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHVMQR
N08,OOG_SQP_QUALITY,PLUSGJP,SEARCHWHER
N08,OOG_SQP_QUALITY,PLUSGJP,VIEWTOTALS
N08,OOG_SQP_QUALITY,PLUSGJP,BOOKMARK
N08,OOG_SQP_QUALITY,PLUSGJP,NEXT
N08,OOG_SQP_QUALITY,PLUSGJP,PREVIOUS
N08,OOG_SQP_QUALITY,PLUSGJP,CLEAR
N08,OOG_SQP_QUALITY,PLUSGDRL,DELETE
N08,OOG_SQP_QUALITY,PLUSGDRL,INSERT
N08,OOG_SQP_QUALITY,PLUSGDRL,SAVE
N08,OOG_SQP_QUALITY,PLUSGDRL,READ
N08,OOG_SQP_QUALITY,PLUSGJP,DELETE
N08,OOG_SQP_QUALITY,PLUSGJP,INSERT
N08,OOG_SQP_QUALITY,PLUSGJP,READ
N08,OOG_SQP_QUALITY,PLUSGJP,SAVE
N08,OOG_SQP_QUALITY,PLUSGDRL,HELPWF
N08,OOG_SQP_QUALITY,PLUSGDRL,VIEWWF
N08,OOG_SQP_QUALITY,PLUSGDRL,ASSIGNWF
N08,OOG_SQP_QUALITY,PLUSGDRL,HISTORYWF
N08,OOG_SQP_QUALITY,PLUSGDRL,STOPWF
N08,OOG_SQP_QUALITY,PLUSGDRL,ROUTEWF
N08,OOG_SQP_QUALITY,PLUSGRSK,DELETE
N08,OOG_SQP_QUALITY,PLUSGRSK,INSERT
N08,OOG_SQP_QUALITY,PLUSGRSK,READ
N08,OOG_SQP_QUALITY,PLUSGRSK,SAVE
N08,OOG_SQP_QUALITY,PLUSGRSK,PLUSGNUMITEM
N08,OOG_SQP_QUALITY,PLUSGRSK,PLUSGHASREVITEM
N08,OOG_SQP_QUALITY,PLUSGRSK,PLUSGSCOREITEM
N08,OOG_SQP_QUALITY,PLUSGRSK,PLUSGYORNITEM
N08,OOG_SQP_QUALITY,PLUSGRSK,OOG_ADDCONTROL
N08,OOG_SQP_QUALITY,PLUSGRSK,ASSOCFOLD
N08,OOG_SQP_QUALITY,PLUSGRSK,SEARCHBOOK
N08,OOG_SQP_QUALITY,PLUSGRSK,STATUS
N08,OOG_SQP_QUALITY,PLUSGRSK,PLUSGCRCOM
N08,OOG_SQP_QUALITY,PLUSGRSK,CREATEREPT
N08,OOG_SQP_QUALITY,PLUSGRSK,DELETEREPT
N08,OOG_SQP_QUALITY,PLUSGRSK,DUPLICATE
N08,OOG_SQP_QUALITY,PLUSGRSK,EDITREPT
N08,OOG_SQP_QUALITY,PLUSGRSK,PUBLICREPT
N08,OOG_SQP_QUALITY,PLUSGRSK,OOG_EXTCONTROL
N08,OOG_SQP_QUALITY,PLUSGRSK,MANAGEFOLD
N08,OOG_SQP_QUALITY,PLUSGRSK,MANAGELIB
N08,OOG_SQP_QUALITY,PLUSGRSK,PLUSGMODWL
N08,OOG_SQP_QUALITY,PLUSGRSK,SEARCHMORE
N08,OOG_SQP_QUALITY,PLUSGRSK,CHECKAP
N08,OOG_SQP_QUALITY,PLUSGRSK,CHECKREV
N08,OOG_SQP_QUALITY,PLUSGRSK,ROUTEWF
N08,OOG_SQP_QUALITY,PLUSGRSK,RUNREPORTS
N08,OOG_ASSET_MANAGER,PLUSGBEN,BMXVIEWMANAGEWHERRO
N08,OOG_ASSET_MANAGER,PLUSGBEN,BMXVIEWMANAGEWHER
N08,OOG_ASSET_MANAGER,PLUSGBEN,SEARCHTIPS
N08,OOG_ASSET_MANAGER,PLUSGBEN,SEARCHVMQR
N08,OOG_ASSET_MANAGER,PLUSGBEN,SEARCHWHER
N08,OOG_ASSET_MANAGER,PLUSGBEN,BOOKMARK
N08,OOG_ASSET_MANAGER,PLUSGBEN,CLEAR
N08,OOG_ASSET_MANAGER,PLUSGBEN,NEXT
N08,OOG_ASSET_MANAGER,PLUSGBEN,PREVIOUS
N08,OOG_ASSET_MANAGER,OOG_PLSRSR,EDITHIST
N08,MAXEVERYONE,OOG_PLSRSR,OOGVIEWLOG
N08,MAXEVERYONE,OOG_PLSRSR,OOGVIEWENG
N08,MAXEVERYONE,ASSETCOUNT,RUNREPORTS
N08,MAXEVERYONE,OOG_MOCPEO,OOG_OPEN_SHARES
N08,MAXEVERYONE,OOG_MOCDOC,OOG_OPEN_SHARES
N08,MAXEVERYONE,OOG_MOCENG,OOG_MOCENGWFCOMP
N08,MAXEVERYONE,OOG_MOCENG,OOG_MOCENGRELEASEFLD
N08,MAXEVERYONE,OOG_MOCENG,OOG_RIGM
N08,MAXEVERYONE,OOG_MOCENG,OOG_MOCENGREADONLY
N08,MAXEVERYONE,OOG_MOCENG,PLUSGCRRSK
N08,MAXEVERYONE,OOG_MOCENG,OOG_RISKSH
N08,OOG_DEPARTMENT_LEADER,OOG_MOCENG,READ
N08,OOG_DEPARTMENT_LEADER,OOG_MOCENG,BOOKMARK
N08,OOG_DEPARTMENT_LEADER,OOG_MOCENG,CLEAR
N08,OOG_DEPARTMENT_LEADER,OOG_MOCENG,NEXT
N08,OOG_DEPARTMENT_LEADER,OOG_MOCENG,PREVIOUS
N08,OOG_DEPARTMENT_LEADER,OOG_MOCENG,VIEWHIST
N08,OOG_BASE_READ_ONLY,OOG_ALERT,SEARCHMORE
N08,MAXEVERYONE,OOG_ALERT,RUNREPORTS
N08,OOG_MATERIAL_ENGINEER,INVENTOR,ACTIVE
N08,OOG_MATERIAL_ENGINEER,INVENTOR,OBSOLETE
N08,OOG_MATERIAL_ENGINEER,INVENTOR,PENDING
N08,OOG_MATERIAL_ENGINEER,INVENTOR,PENDOBS
N08,OOG_MATERIAL_ENGINEER,INVENTOR,PLANNING
N08,OOG_MATERIAL_ENGINEER,INVENTOR,STATUS
N08,OOG_MATERIAL_ENGINEER,PLUSGITEM,ACTIVE
N08,OOG_MATERIAL_ENGINEER,PLUSGITEM,OBSOLETE
N08,OOG_MATERIAL_ENGINEER,PLUSGITEM,PENDING
N08,OOG_MATERIAL_ENGINEER,PLUSGITEM,PENDOBS
N08,OOG_MATERIAL_ENGINEER,PLUSGITEM,PLANNING
N08,OOG_MATERIAL_ENGINEER,PLUSGITEM,STATUS
N08,MAXEVERYONE,OOG_MOCDOC,OOG_READONLY
N08,OOG_BASE_READ_ONLY,OOG_RES,VIEWHIST
N08,OOG_BASE_READ_ONLY,OOG_RES,NEXT
N08,OOG_BASE_READ_ONLY,OOG_RES,PREVIOUS
N08,OOG_BASE_READ_ONLY,OOG_RES,BOOKMARK
N08,OOG_BASE_READ_ONLY,OOG_RES,CLEAR
N08,OOG_BASE_READ_ONLY,OOG_RES,READ
N08,OOG_BASE_READ_ONLY,OOG_RES,SEARCHWHER
N08,OOG_BASE_READ_ONLY,OOG_RES,VIEWWF
N08,OOG_BASE_READ_ONLY,OOG_RES,HISTORYWF
N08,OOG_BASE_READ_ONLY,OOG_RES,BMXVIEWMANAGEWHERRO
N08,OOG_BASE_READ_ONLY,OOG_RES,OOG_HIDE
N08,OOG_BASE_READ_ONLY,OOG_RES,RELATERECORD
N08,OOG_BASE_READ_ONLY,OOG_RES,SEARCHSQRY
N08,OOG_BASE_READ_ONLY,OOG_RES,OOG_ENGCOMMENTS
N08,OOG_BASE_READ_ONLY,OOG_RES,OOG_FIELDINPLAN
N08,OOG_BASE_READ_ONLY,OOG_RES,OOG_RESREADY2
N08,OOG_BASE_READ_ONLY,OOG_RES,OOG_RESREADY
N08,OOG_BASE_READ_ONLY,OOG_RES,OOG_RESINPLAN
N08,OOG_BASE_READ_ONLY,OOG_RES,SEARCHATTR
N08,MAXEVERYONE,OOG_MOCENG,SEARCHMORE
N08,OOG_DEPARTMENT_LEADER,PLUSGQRP,SEARCHMORE
N08,OOG_DEPARTMENT_LEADER,WOTRACK,SAVE
N08,MAXEVERYONE,PLUSGQRP,OOG_CHANGE_COLOR
N08,MAXEVERYONE,ASSETCOUNT,OOG_PHISICALLOCATION
N08,OOG_ASSET_ENGINEER,INVUSAGE,SEARCHTIPS
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,PREVIOUS
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,NEXT
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,CLEAR
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,BOOKMARK
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,VIEWPRVAST
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,SEARCHWHER
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,SEARCHTIPS
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,SEARCHSQRY
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,SEARCHMORE
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,SEARCHBOOK
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,RUNREPORTS
N08,OOG_ASSET_ENGINEER,PLUSGASS,CLEAR
N08,OOG_ASSET_ENGINEER,PLUSGASS,PREVIOUS
N08,OOG_ASSET_ENGINEER,PLUSGASS,NEXT
N08,OOG_ASSET_ENGINEER,PLUSGASS,BOOKMARK
N08,OOG_ASSET_ENGINEER,PLUSGASS,ASMOVEHIST
N08,OOG_ASSET_ENGINEER,PLUSGASS,DRILLDOWN
N08,OOG_ASSET_ENGINEER,PLUSGASS,OOG_PROTECT
N08,OOG_ASSET_ENGINEER,PLUSGASS,OOG_TEMPTRANSFER
N08,OOG_ASSET_ENGINEER,PLUSGASS,OOG_DISPLAY
N08,OOG_ASSET_ENGINEER,PLUSGASS,OOG_DESCRIPTION_REQUIRED
N08,OOG_ASSET_ENGINEER,PLUSGASS,RDASSET
N08,OOG_ASSET_ENGINEER,PLUSGASS,BMXVIEWMANAGEWHERRO
N08,OOG_ASSET_ENGINEER,PLUSGASS,BMXVIEWMANAGEWHER
N08,OOG_ASSET_ENGINEER,PLUSGASS,PLUSGVFDH
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWATHIST
N08,OOG_ASSET_ENGINEER,PLUSGASS,ATTACHDS
N08,OOG_ASSET_ENGINEER,PLUSGASS,PLUSVIEWDS
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWSTHIST
N08,OOG_ASSET_ENGINEER,PLUSGASS,PLUSVIEWSP
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWTLUSE
N08,OOG_ASSET_ENGINEER,PLUSGASS,CALIBRATIONASSET
N08,OOG_ASSET_ENGINEER,PLUSGASS,ASTMSOVR
N08,OOG_ASSET_ENGINEER,PLUSGASS,COGNOSHOME
N08,OOG_ASSET_ENGINEER,PLUSGASS,FLTRLASET
N08,OOG_ASSET_ENGINEER,PLUSGASS,PUBLICREPT
N08,OOG_ASSET_ENGINEER,PLUSGASS,REPFACILITY
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATEREL
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATECHNG
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATEWO
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATEPROB
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATEINC
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATESR
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHATTR
N08,OOG_ASSET_ENGINEER,PLUSGASS,MASSTCOLCT
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWTKT
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWWOPM
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWCNTAST
N08,OOG_ASSET_ENGINEER,PLUSGASS,CREATEREPT
N08,OOG_ASSET_ENGINEER,PLUSGASS,ASTLOCCOMM
N08,OOG_ASSET_ENGINEER,PLUSGASS,REPDOWN
N08,OOG_ASSET_ENGINEER,PLUSGASS,MANDWNTIME
N08,OOG_ASSET_ENGINEER,PLUSGASS,ISSUEITEMS
N08,OOG_ASSET_ENGINEER,PLUSGASS,ASTDETAILS
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWAFSHIS
N08,OOG_ASSET_ENGINEER,PLUSGASS,VIEWASHIS
N08,OOG_ASSET_ENGINEER,PLUSGASS,AASSTCOLCT
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHMORE
N08,OOG_ASSET_ENGINEER,PLUSGASS,MANAGEFOLD
N08,OOG_ASSET_ENGINEER,PLUSGASS,MANAGELIB
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHBOOK
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHVMQR
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHSQRY
N08,OOG_ASSET_ENGINEER,PLUSGASS,USERCUST
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHTIPS
N08,OOG_ASSET_ENGINEER,PLUSGASS,ASSOCFOLD
N08,OOG_ASSET_ENGINEER,PLUSGASS,SEARCHWHER
N08,OOG_ASSET_ENGINEER,PLUSGASS,RUNREPORTS
N08,OOG_ASSET_ENGINEER,PLUSGMOC,READ
N08,OOG_ASSET_ENGINEER,PLUSGASS,APPLYIAS
N08,OOG_ASSET_ENGINEER,PLUSGASS,ZEROYTD
N08,OOG_ASSET_ENGINEER,INVUSAGE,READ
N08,OOG_ASSET_ENGINEER,PLUSGASS,METHIST
N08,OOG_ASSET_ENGINEER,PLUSGSR,READ
N08,OOG_ASSET_ENGINEER,SRVITEM,READ
N08,OOG_ASSET_ENGINEER,SAFEPLAN,READ
N08,OOG_ASSET_ENGINEER,PLUSGROU,READ
N08,OOG_ASSET_ENGINEER,PLUSGRSK,READ
N08,OOG_ASSET_ENGINEER,RPTOUTPUT,READ
N08,OOG_ASSET_ENGINEER,OOG_PLSRSR,READ
N08,OOG_ASSET_ENGINEER,RECEIPTS,READ
N08,OOG_ASSET_ENGINEER,ACTIONSCFG,READ
N08,OOG_ASSET_ENGINEER,PLUSGPR,READ
N08,OOG_ASSET_ENGINEER,OOG_PRTRK,READ
N08,OOG_ASSET_ENGINEER,PLUSGPO,READ
N08,OOG_ASSET_ENGINEER,CONTPURCH,READ
N08,OOG_ASSET_ENGINEER,PLUSGPM,READ
N08,OOG_ASSET_ENGINEER,PERSONGR,READ
N08,OOG_ASSET_ENGINEER,PLUSGORG,READ
N08,OOG_ASSET_ENGINEER,METER,READ
N08,OOG_ASSET_ENGINEER,METERGRP,READ
N08,OOG_ASSET_ENGINEER,MASTERPM,READ
N08,OOG_ASSET_ENGINEER,PLUSGJP,READ
N08,OOG_ASSET_ENGINEER,PLUSGITEM,READ
N08,OOG_ASSET_ENGINEER,INVISSUE,READ
N08,OOG_ASSET_ENGINEER,INVENTOR,READ
N08,OOG_ASSET_ENGINEER,FACONFIG,READ
N08,OOG_ASSET_ENGINEER,FAILURE,READ
N08,OOG_ASSET_ENGINEER,OOG_EVCODE,READ
N08,OOG_ASSET_ENGINEER,DOMAINADM,READ
N08,OOG_ASSET_ENGINEER,OOG_DEPART,READ
N08,OOG_ASSET_ENGINEER,CRAFT,READ
N08,OOG_ASSET_ENGINEER,FINCNTRL,READ
N08,OOG_ASSET_ENGINEER,PLUSGCFW,READ
N08,OOG_ASSET_ENGINEER,CONDCODE,READ
N08,OOG_ASSET_ENGINEER,COMPANY,READ
N08,OOG_ASSET_ENGINEER,OOG_CMRCV,READ
N08,OOG_ASSET_ENGINEER,OOG_CMISS,READ
N08,OOG_ASSET_ENGINEER,BBOARD,READ
N08,OOG_ASSET_ENGINEER,PLUSGASS,READ
N08,OOG_ASSET_ENGINEER,PLUSCTMPLT,READ
N08,OOG_ASSET_ENGINEER,OOG_AMREAD,READ
N08,OOG_ASSET_ENGINEER,PLUSGAL,READ
N08,OOG_ASSET_ENGINEER,OOG_ALERT,READ
N08,OOG_ASSET_ENGINEER,PLUSGACT,READ
N08,OOG_ASSET_ENGINEER,CRAFT,EDITREPT
N08,OOG_ASSET_ENGINEER,INVENTOR,EDITREPT
N08,OOG_ASSET_ENGINEER,OOG_ALERT,OOG_AREADONLY
N08,OOG_ASSET_ENGINEER,PLUSGWO,CLEAR
N08,OOG_ASSET_ENGINEER,PLUSGWO,PREVIOUS
N08,OOG_ASSET_ENGINEER,PLUSGWO,NEXT
N08,OOG_ASSET_MANAGER,PLUSGASS,REPDOWN
N08,OOG_MAINTENANCE_COORDINATOR,PLUSGASS,REPDOWN
N08,OOG_ASSET_ENGINEER,PLUSGWO,BOOKMARK
N08,OOG_ASSET_ENGINEER,PLUSGWO,VIEWHIST
N08,OOG_ASSET_ENGINEER,PLUSGWO,OOG_CHANGE_COLOR
N08,OOG_ASSET_ENGINEER,PLUSGWO,ROUTEWF
N08,OOG_ASSET_ENGINEER,PLUSGWO,HISTORYWF
N08,OOG_ASSET_ENGINEER,PLUSGWO,ASSIGNWF
N08,OOG_ASSET_ENGINEER,PLUSGWO,VIEWWF
N08,OOG_ASSET_ENGINEER,PLUSGWO,BMXVIEWMANAGEWHERRO
N08,OOG_ASSET_ENGINEER,PLUSGWO,PLUSGCRDEF
N08,OOG_ASSET_ENGINEER,PLUSGWO,BMXVIEWMANAGEWHER
N08,OOG_ASSET_ENGINEER,PLUSGWO,PLUSGCRRSK
N08,OOG_ASSET_ENGINEER,PLUSGWO,PLUSGCRMOC
N08,OOG_ASSET_ENGINEER,PLUSGWO,REVISE
N08,OOG_ASSET_ENGINEER,PLUSGWO,COPYLNK2WO
N08,OOG_ASSET_ENGINEER,PLUSGWO,RESCHDASSN
N08,OOG_ASSET_ENGINEER,PLUSGWO,CREATEREPT
N08,OOG_ASSET_ENGINEER,PLUSGWO,CHGMTLSTSB
N08,OOG_ASSET_ENGINEER,PLUSGWO,PUBLICREPT
N08,OOG_ASSET_ENGINEER,PLUSGWO,REPFACILITY
N08,OOG_ASSET_ENGINEER,PLUSGWO,COGNOSHOME
N08,OOG_ASSET_ENGINEER,PLUSGWO,DELETEREPT
